"sku","name","rial","toman","stock","status"
"sku","name","rial","toman","stock","status"
"99574730",-1,"ترکیب نظم‌ دهنده با جعبه‌ ایکیا مدل TROFAST سفید/ سبز ملایم/ خاکستری، ۹۹x۴۴x۵۶ سانتی‌متر","",""
"79574482","ترکیب نظم‌ دهنده با جعبه‌ ایکیا مدل TROFAST سفید/ سبز ملایم/ سبز روشن، ۹۹x۴۴x۵۶ سانتی‌متر",360,594000000,0,"success"
"59574459","ترکیب نظم‌ دهنده با جعبه‌ ایکیا مدل TROFAST سفید، ۹۹x۴۴x۵۶ سانتی‌متر",360,594000000,11,"success"
"90595794",-1,"گلدان ایکیا مدل HONUNGSPALM صورتی، 15 سانتی‌متر","",""
"00595798",-1,"گلدان ایکیا مدل HONUNGSPALM خاکستری/ بژ، 15 سانتی‌متر","",""
"60595795",-1,"گلدان ایکیا مدل HONUNGSPALM سبز، ۱۹ سانتی‌متر","",""
"30576246","آباژور رومیزی ایکیا مدل ASKMULLER، قابل تنظیم/ خاکستری روشن، ۲۴ سانتی‌متر",90,135000000,10,"success"
"50576231",-1,"آباژور رومیزی ایکیا مدل ASKMULLER، قابل تنظیم/ صورتی کم‌رنگ/قرمز، ۲۴ سانتی‌متر","",""
"90585950","لوستر آویز ایکیا مدل  STOCKHOLM 2025، شیشه‌ای/برنجی، 54 سانتی‌متر",450,742500000,0,"success"
"90585988","لوستر آویز ایکیا مدل  STOCKHOLM 2025 سفید پارچه‌ای/برنجی، ۵۰ سانتی‌متر",250,412500000,0,"success"
"50586305","لوستر آویز ایکیا مدل  STOCKHOLM 2025، شیشه‌ای/برنجی، ۳۸ سانتی‌متر",390,643500000,1,"success"
"90594006","آینه دیواری ایکیا مدل EKFANN با نور یکپارچه و قابل تنظیم/ مشکی",120,192000000,44,"success"
"30540016",-1,"آباژور ایستاده ایکیا مدل KLOVING زغالی","",""
"80561940","آباژور ایستاده/مطالعه ایکیا مدل  RODFLIK بژ روشن",180,297000000,13,"success"
"80563576","آباژور ایستاده/مطالعه ایکیا مدل  RODFLIK سبز خاکستری",180,297000000,12,"success"
"70559971","آباژور رومیزی ایکیا مدل FLYGHOJD، نیکل اندود/ سفید، ۵۴ سانتی‌متر",90,144000000,0,"success"
"90524457","آباژور رومیزی ایکیا مدل FLYGHOJD، برنجی/بژ، ۵۴ سانتی‌متر",90,144000000,0,"success"
"00568224","آباژور رومیزی ایکیا HOGVIND بدنه نیکل‌اندود و شیشه خاکستری",150,240000000,29,"success"
"70585611",-1,"آباژور رومیزی ایکیا BLASVERK  قرمز","",""
"80566674","آباژور ایستاده دو سری ایکیا مدل FOLKBAT مشکی",150,247500000,4,"success"
"40585924","آباژور ایستاده ایکیا مدل STOCKHOLM 2025، روکش سفید پارچه‌ای، پایه برنجی، ۱۵۹ سانتی‌متر",350,577500000,15,"success"
"80583616","شید/ کلاهک چراغ آویزایکیا مدل  GULLSUDARE دست‌ساز، سفید ۷۰ سانتی‌متر",20,32000000,97,"success"
"60528876","فرش دستباف ایکیا مدل SORTSO  آبی روشن/ ابعاد 55  در 85 سانتی‌متر",20,30000000,394,"success"
"70418518","فرش دستباف ایکیا مدل SORTSO   ابعاد 55  در 85 سانتی‌متر",20,30000000,218,"success"
"80567621","ست طی تمیزکننده ایکیا مدل PEPPRIG زرد/ آبی",100,150000000,65,"success"
"00586954","چراغ مطالعه ایکیا مدل SAMBORD مشکی/ سفید",80,128000000,21,"success"
"00594322","آباژور رومیزی ایکیا مدل NYMANE سفید ارتفاع 33 سانتی‌متر",120,192000000,0,"success"
"10592365","گلدان ایکیا مدل STILREN سفید 12 سانتی‌متر",20,30000000,296,"success"
"30293898","استند بامبو چاقو ایکیا مدل HYVLA",60,90000000,0,"success"
"10595439","اسفنج ظرفشویی ایکیا مدل SVAMPIG خاکستری - سبز",0,0,1347,"success"
"50589460","لیف حمام ایکیا مدل ABYAN پک ۳ عددی، رنگ نارنجی/سبز/سفید",10,15000000,1266,"success"
"76921",-1,"لگو مدل 76921 ماشین مسابقه‌ای آئودی S1 ای-ترون کواترو LEGO Audi S1 e-tron quattro Race Car`","",""
"76925",-1,"لگو مدل 76925 ماشین ایمنی و ماشین مسابقه فرمول یک استون مارتین AMR23  مدل LEGO Aston Martin Safety Car & AMR23","",""
"11015",-1,"لگو مدل 11015 سفر به دور دنیا  LEGO Around the World","",""
"71811",-1,"لگو مدل 71811 ماشین باگی نینجای آفرود آرین  LEGO Arin's Ninja Off-Road Buggy Car","",""
"76924",-1,"لگو مدل 76924 مرسدس-ای‌ام‌جی G 63 و مرسدس-ای‌ام‌جی SL 63 مدل LEGO Mercedes-AMG G 63 & Mercedes-AMG SL 63","",""
"77244",-1,"لگو مدل 77244 ماشین مسابقه فرمول یک لگو مرسدس-ای‌ام‌جی LEGO Mercedes-AMG F1® W15 Race Car","",""
"77243",-1,"لگو مدل 77243 ماشین مسابقه فرمول یک ردبول RB20 مدل  LEGO Oracle Red Bull Racing RB20 F1® Race Car","",""
"77250",-1,"لگو مدل 77250 ماشین مسابقه فرمول یک مدل VF-24 تیم هاس LEGO MoneyGram Haas F1® Team VF-24 Race Car","",""
"42203",-1,"لگو مدل 42203 کامیون کمپرسی LEGO Tipping Dump Truck","",""
"77246",-1,"لگو مدل 77246 ماشین مسابقه فرمول یک LEGO 4xVisa Cash App RB VCARB 01 F1® Race Car","",""
"60412",-1,"لگو مدل 60412 ماشین آتش نشانی 4x4 به همراه قایق نجات LEGO 4x4 Fire Truck with Rescue Boat","",""
"75404",-1,"لگو 75404 سفینه تهاجمی کلاس اَکلامِیتر LEGO Acclamator-Class Assault Ship","",""
"21034",-1,"لگو 21034 معماری لندن LEGO Architecture London","",""
"75401",-1,"لگو 75401 جنگنده جدای آسوکا LEGO Ahsoka's Jedi Interceptor","",""
"11028",-1,"لگو مدل 11028 سرگرمی خلاقانه با پاستل LEGO Creative Pastel Fun","",""
"11018",-1,"لگو مدل 11018 سرگرمی خلاقانه اقیانوس LEGO Creative Ocean Fun","",""
"11017",-1,"لگو مدل 11017 هیولاهای خلاق LEGO Creative Monsters","",""
"60401",-1,"لگو مدل 60401 غلتک بخار ساختمانی LEGO Construction Steamroller","",""
"71414",-1,"لگو مدل 71414 ست توسعه لگو Conkdor؛ ضربه به سر بازیکن LEGO Conkdor's Noggin Bopper Expansion Set","",""
"10452","لگو مدل 10452 سفر کمپینگ LEGO Camping Trip",40,60000000,"","success"
"77047",-1,"لگو مدل 77047 خرگوش در فضای باز  LEGO Bunnie's Outdoor Activities","",""
"42623",-1,"لگو مدل 42623 اسکوتر آبی ساحلی  LEGO Beach Water Scooter","",""
"76301",-1,"لگو مدل 76301 بتمن و بت‌موبیل در مقابل آقای فریز","",""
"42197",-1,"لگو مدل 42197 لودر بیل مکانیکی زرد LEGO Backhoe Loader","",""
"42646",-1,"لگو مدل 42646 اتاق پاییزی LEGO Autumn’s Room","",""
"42645",-1,"لگو مدل 42645 اتاق بازی خواهر کوچولوی آلیا LEGO Aliya's Baby Sister's Playroom","",""
"60459",-1,"لگو مدل 60459 ماشین مسابقه ای هواپیما و آمبولانس  LEGO Airplane vs. Hospital Bed Race Car Pack","",""
"40517",-1,"لگو مدل 40517 اسکوتر وسپا قرمز  LEGO Vespa","",""
"72032",-1,"لگو مدل 72032 ماشین مسابقه‌ ای ماریو LEGO Mario Kart™ – Standard Kart","",""
"76907",-1,"لگو مدل 76907 ماشین لوتوس سبز LEGO Lotus Evija","",""
"40650",-1,"لگو مدل 40650 لندرور کلاسیک زرد LEGO Land Rover Classic Defender","",""
"40220",-1,"لگو مدل 40220 اتوبوس دو طبقه قرمز LEGO London Bus","",""
"76908",-1,"لگو مدل 76908 شمارش معکوس لامبورگینی LEGO Lamborghini Countach","",""
"40468",-1,"لگو مدل 40468| تاکسی زرد LEGO Creator Yellow Taxi","",""
"31160",-1,"لگو مدل 31160 | هواپیمای مسابقه‌ای LEGO Creator 3in1","",""
"20594496",-1,"ساک خرید ایکیا مدل SKYNKE طرح‌دار/ چندرنگ/ ۳۶*۴۵ سانتی‌متر","",""
"50597101","ظرف نگهدارنده غذا درب دار ایکیا مدل PRUTA یاسی ۷۰ میلی‌لیتر/ ست ۳ تایی",0,0,0,"success"
"10597099","ظرف نگهدارنده غذا درب دار ایکیا مدل PRUTA سبز ست ۱۷تایی",20,32000000,0,"success"
"10597103","ظرف غذا درب دار ایکیا مدل PRUTA آبی ۰.۶ لیتر",0,0,0,"success"
"80595916",-1,"گلدان ایکیا مدل HASSELBUKETT سبز/ قهوه‌ای ۱۵ سانتی‌متر","",""
"70575947","میز و صندلی ۴ نفره چوبی ایکیا مدل HAGERNAS چوب کاج/ رنگ‌کاری آنتیک",600,990000000,7,"success"
"70577687","چراغ رومیزی قابل تنظیم ایکیا مدل TARNABY زرد تیره ۲۵ سانتی‌متر",90,144000000,14,"success"
"70578451","میز سینی دار ایکیا مدل GLADOM خاکستری تیره - سبز ۵۳*۴۵ سانتی‌متر",80,120000000,0,"success"
"20404887","لوستر سقفی ایکیا مدل NOSUND چوب توس ۴۴ سانتی‌متر",290,464000000,2,"success"
"80580731","شید لوستر ایکیا مدل BLASTANG قطر ۴۵ سانتی‌متر",80,128000000,13,"success"
"80544494","آشپزخانه کودک ایکیا مدل SILLTRUT خاکستری ۱۰۰*۴۰*۶۸ سانتی‌متر",350,577500000,64,"success"
"80584649",-1,"کاور کوسن ایکیا مدل MOSSNYCKLAR مشکی/ خاکستری روشن/ ۵۰*۵۰ سانتی‌متر","",""
"80586163","کاسه مخلوط کن ایکیا مدل VARDAGEN استیل ضد زنگ، ۴ لیتر",20,30000000,74,"success"
"90581867",-1,"سبد ذخیره سازی حصیری ایکیا مدل HOKRUBBA جنس hyacinth آبی ۱۸*۳۵*۲۶ سانتی‌متر","",""
"90585059",-1,"پتو/ شال مبل ایکیا مدل SVARTFRYLE زرد تیره/ خاکستری روشن ۱۷۰*۱۳۰ سانتی‌متر","",""
"19254332","ریل آویزان با قفسه/شبکه دیواری ایکیا مدل KUNGSFORS  استیل ضد زنگ",330,528000000,3,"success"
"59308328","ریل آویزان با قفسه/شبکه دیواری ایکیا مدل KUNGSFORS  استیل ضد زنگ/ بامبو",360,576000000,5,"success"
"49254335","ریل آویز / قفسه / آب‌چکان ظرف/ ایکیا مدل KUNGSFORS   نصب دیواری، استیل ضد زنگ/ چوب زبان‌گنجشک",690,1104000000,3,"success"
"40592566",-1,"سینی چوبی سرو ایکیا مدل GOKVALLA ابعاد ۳۱*۴۹ سانتی‌متر","",""
"00559578",-1,"ست ۳ تایی چاقو ایکیا مدل TIGERBARB خاکستری - فیروزه‌ای","",""
"20582766","ماگ ایکیا مدل MOSSMAL نقطه‌نقطه‌/ سبز روشن/ ۴۵۰ میلی‌لیتر",20,30000000,0,"success"
"30582761","بشقاب کوچک ایکیا مدل MOSSMAL نقطه‌نقطه‌/ سبز روشن/ ۱۸ سانتی‌متر",10,15000000,66,"success"
"90582777","کاسه ایکیا مدل MOSSMAL نقطه‌نقطه‌/ سبز روشن/ ۱۷ سانتی‌متر",10,15000000,6,"success"
"00585389",-1,"ست کاور لحاف و روبالشی ایکیا مدل  EKTANDVINGE ترکیب خاکستری تیره و سفید/ چهارخانه","",""
"60585466",-1,"ست کاور لحاف و روبالشی ایکیا مدل  EKTANDVINGE صورتی روشن / سفید/ چهارخانه","",""
"60585414",-1,"ست کاور لحاف و روبالشی ایکیا مدل  EKTANDVINGE طوسی مایل به سبز روشن / سفید/ چهارخانه","",""
"30591360",-1,"باکس نظم دهنده ایکیا مدل SKOGSDUVA سبز/ سفید/ ۳۳*۳۸*۳۳ سانتی‌متر","",""
"40591270",-1,"باکس نظم دهنده ایکیا مدل SKOGSDUVA چند رنگ/ ۳۳*۳۸*۳۳ سانتی‌متر","",""
"20576794","کاور تشک کودک ایکیا مدل SKOGSDUVA سفید/ زرد/ طرح گل ۲۰۰*۹۰ سانتی‌متر",40,60000000,6,"success"
"00578280",-1,"کیسه ذخیره سازی ایکیا مدل SKOGSDUVA طرح حیوانات جنگلی/ چندرنگ","",""
"00576832","کاور لحاف و روبالشی کودک ایکیا مدل SKOGSDUVA سبز آبی/ طرح جنگل",130,208000000,0,"success"
"90569016",-1,"فلاسک وکیوم ایکیا مدل GOKVALLA آبی روشن ۱.۵ لیتر","",""
"50575905","آباژور رومیزی ایکیا مدل NODMAST صورتی روشن/ سبز خاکستری تیره ۲۵ سانتی‌متر",60,90000000,0,"success"
"40592825","فرش مسطح ایکیا مدل TIPHEDE طبیعی/ مشکی ۵۰*۸۰ سانتی‌متر",10,15000000,212,"success"
"20557168","تخته خردکن/ سرو چوبی ایکیا مدل SMAATA چوب اقاقیا ۲۲*۲۸ سانتی‌متر",40,66000000,9,"success"
"10599499","سبد ذخیره سازی ایکیا مدل SKADIS خاکستری",20,30000000,38,"success"
"00585577",-1,"زیرگلدانی چرخ دار ایکیا مدل OLIVBLAD خاکستری تیره ۳۲ سانتی‌متر","",""
"40304900",-1,"چراغ آویز ایکیا مدل IKEA PS 2014 سفید/ مسی/ قطر ۵۲ سانتی‌متر","",""
"20304901","چراغ آویز ایکیا مدل IKEA PS 2014 سفید/ نقره‌ای/ قطر ۵۲ سانتی‌متر",600,960000000,5,"success"
"50531742","چراغ آویز ایکیا مدل IKEA PS 2014 مشکی/ قطر ۳۵ سانتی‌متر",250,400000000,0,"success"
"90311494","چراغ آویز ایکیا مدل IKEA PS 2014 سفید/ نقره‌ای قطر ۳۵ سانتی‌متر",250,400000000,0,"success"
"40566421",-1,"چراغ آویز ایکیا مدل REMTANG خاکستری - سبز/ قطر ۳۸ سانتی‌متر","",""
"50504772",-1,"چراغ آویز ایکیا مدل SVARTNORA افکت استیل ضدزنگ/ قطر ۳۸ سانتی‌متر","",""
"79574806",-1,"چراغ آویز ایکیا مدل  BLASTANG / HEMMA بژ/ مشکی/ قطر ۴۵ سانتی‌متر","",""
"10549409","چراغ آویز ایکیا مدل MUDDERVERK برنجی / شیشه سفید اپال",200,320000000,5,"success"
"19444083",-1,"چراغ آویز ایکیا مدل REGOLIT / HEMMA سفید ۴۵ سانتی‌متر","",""
"50522479",-1,"لوستر استیل ۶ بازو ایکیا مدل HARMOJA قطر ۶۲ سانتی‌متر","",""
"30357362","چراغ دیوارکوب ایکیا مدل SKURUP مشکی/ نصب با سیم",60,90000000,91,"success"
"10395925","لوستر سقفی ۳ سر ایکیا مدل SKURUP مشکی",100,160000000,2,"success"
"90556684",-1,"صافی سینک ایکیا مدل SKOLAST","",""
"20559172",-1,"چراغ آویز ایکیا مدل BUNKEFLO قرمز/ چوب توس/ ۳۶ سانتی‌متر","",""
"50582784","چراغ آویز ایکیا مدل RODFLIK بژ روشن",150,240000000,16,"success"
"90582758","چراغ آویز ایکیا مدل RODFLIK خاکستری-سبز",150,240000000,0,"success"
"40334921","ریل مغناطیسی استیل ایکیا مدل KUNGSFORS برای نگهداری چاقو",80,120000000,24,"success"
"40371225","آبچکان استیل ایکیا مدل KUNGSFORS",140,224000000,26,"success"
"80571897",-1,"چراغ LED رومیزی ایکیا مدل SOLVINDEN با باتری/ برای فضای باز/ سبز ۲۹ سانتی‌متر","",""
"80571859",-1,"آباژور LED رومیزی ایکیا مدل SOLVINDEN با باتری/ برای فضای باز ۴۵ cm","",""
"70571826",-1,"لوستر LED ایکیا مدل SOLVINDEN بیضی/ برای فضای باز ۳۷ سانتی‌متر","",""
"70571874",-1,"آباژور LED رومیزی ایکیا مدل SOLVINDEN با باتری/ برای فضای باز ۲۴ سانتی‌متر","",""
"60571860",-1,"آباژور LED رومیزی ایکیا مدل SOLVINDEN با باتری/ برای فضای باز ۳۵ سانتی‌متر","",""
"60581821",-1,"گلدان ایکیا مدل FRODD سبز تیره ۲۱ سانتی‌متر","",""
"10461133",-1,"گیاه مصنوعی گلدانی ایکیا مدل FEJKA طرح آویز قلبی قطر ۹ سانتی‌متر","",""
"00395290",-1,"گیاه مصنوعی گلدانی ایکیا مدل FEJKA طرح Ranunculus صورتی قطر ۱۲ سانتی‌متر","",""
"30575124","دستکش فر ایکیا مدل RINNIG طرح دار بژ روشن/خاکستری - سبز/ قهوه ای - قرمز",30,45000000,0,"success"
"10585063",-1,"پتو/ شال مبل ایکیا مدل MANTELFLY مایل به سفید/ خاکستری روشن ۱۷۰*۱۳۰ سانتی‌متر","",""
"10589202",-1,"پتو/ شال مبل ایکیا مدل BRANNBOLL آبی کم‌رنگ/زرد روشن، ۱۷۰*۱۳۰ سانتی‌متر","",""
"00586360","میز کنار مبل چرخ دار ایکیا مدل BRANNBOLL ابعاد ۶۹×۳۹ سانتی‌متر",190,313500000,6,"success"
"30586542",-1,"ست ۳ تایی استند دکوراتیو ایکیا مدل BRANNBOLL","",""
"00580914",-1,"پادری ایکیا مدل TIOKRONA ابعاد ۶۰*۴۰ سانتی‌متر","",""
"60584221",-1,"تخته سرو چوبی ایکیا مدل KRUSTISTEL چوب راش ۲۲*۲۹ سانتی‌متر","",""
"50585787",-1,"استند سرو ایکیا مدل KRUSTISTEL بامبو/ فیروزه‌ای","",""
"50587442","جاشمعی ایکیا مدل VARSYREN قهوه‌ای - نارنجی ۱۲ سانتی‌متر/ طرح فانوس",0,0,65,"success"
"60581784","جاشمعی ایکیا مدل VARSYREN سفید ۱۲ سانتی‌متر/ طرح فانوس",0,0,38,"success"
"50586536","سبد نظم دهنده ایکیا مدل BRANNBOLL پایه‌دار/ خاکستری/ زرد ۳۰*۳۳*۳۰ سانتی‌متر",150,225000000,3,"success"
"50586490","کاسه ایکیا مدل GLADELIG آبی ۱۹ سانتی‌متر",20,30000000,64,"success"
"50576170","آویز چوبی لباس ایکیا مدل STOREDAMM اقاقیا/ حصیر",50,75000000,8,"success"
"30590445","آینه ایکیا مدل LINDBYN دور مشکی ۶۰*۲۸ سانتی‌متر",80,128000000,9,"success"
"30590803",-1,"آینه دیواری ایکیا مدل LINDBYN دور آبی ۵۰ سانتی‌متر","",""
"30590431","قالب استیل برش شیرینی پزی ایکیا مدل LATTBAKAD ست ۴تایی",10,15000000,112,"success"
"70581868",-1,"سبد حصیری ایکیا مدل HOKRUBBA جنس برگ موز","",""
"30579023","ست دوتایی قلاب آویز ایکیا مدل JORDMANEN خاکستری تیره - سبز",10,15000000,78,"success"
"30554635","صندلی بار ایکیا مدل GRONSTA سفید ۶۴ سانتی‌متر",400,660000000,0,"success"
"60554634","صندلی بار ایکیا مدل GRONSTA خاکستری فیروزه‌ای ۶۴ سانتی‌متر",400,660000000,17,"success"
"80587073","روتختی ایکیا مدل JAKOBSLILJA مایل به سفید ۲۵۰*۲۳۰ سانتی‌متر",200,320000000,2,"success"
"20587071","روتختی ایکیا مدل JAKOBSLILJA مایل به سفید ۲۵۰*۱۵۰ سانتی‌متر",150,240000000,4,"success"
"20586156","ست ۴تایی لیوان شیشه ای آبمیوه ایکیا مدل FROJDA شفاف ۴۷۰ میلی‌لیتر",60,90000000,0,"success"
"30584227",-1,"ظرف فر ایکیا مدل POETISK مستطیلی/ سبز روشن ۲۰*۳۰ سانتی‌متر","",""
"20584256",-1,"ظرف فر ایکیا مدل POETISK بیضی/ زرد روشن ۲۱*۳۲ سانتی‌متر","",""
"20581489","لیوان شیشه ای اسپرسو ایکیا مدل POKAL شفاف ۱۰۰ میلی‌لیتر",0,0,0,"success"
"60433939",-1,"گیاه مصنوعی گلدانی ایکیا مدل FEJKA بامبو خانگی قطر ۹ سانتی‌متر","",""
"00428993","چراغ دیواری دوتایی ایکیا مدل NYMANE سیمی/ سفید",150,225000000,19,"success"
"00539203","آباژور رومیزی ایکیا مدل VINDKAST سفید ۲۶ سانتی‌متر",100,150000000,114,"success"
"20450520","لوستر ایکیا مدل VINDKAST سفید ۵۰ سانتی‌متر",150,225000000,21,"success"
"70530100",-1,"نورپردازی دکوراسیون ال ای دی ایکیا مدل BJORKSPIREA برنجی رنگ/ الماسی، ۲ عددی","",""
"69387358","آباژور رومیزی ایکیا مدل RINGSTA / SKAFTET سفید/ پایه نیکل اندود ۵۶ سانتی‌متر",150,247500000,2,"success"
"59387373","آباژور رومیزی ایکیا مدل RINGSTA / SKAFTET سفید/ برنجی ۵۶ سانتی‌متر",150,247500000,2,"success"
"29385691","آباژور رومیزی ایکیا مدل RINGSTA / SKAFTET سفید/ برنجی ۴۱ سانتی‌متر",90,148500000,0,"success"
"79386565","آباژور رومیزی ایکیا مدل RINGSTA / SKAFTET سفید/ نیکل اندود ۴۱ سانتی‌متر",90,148500000,25,"success"
"99387446","آباژور ایستاده ایکیا مدل RINGSTA / SKAFTET سفید/ نیکل اندود",230,379500000,0,"success"
"99387413","آباژور ایستاده ایکیا مدل RINGSTA / SKAFTET سفید/ برنجی",230,379500000,0,"success"
"10586623",-1,"سینی بامبو ایکیا مدل KRUSTISTEL قطر ۳۶ سانتی‌متر","",""
"00584219",-1,"زیر بشقابی ایکیا مدل KRUSTISTEL طرح‌دار نقطه‌ای/ چند رنگ ۴۵*۳۵ سانتی‌متر","",""
"00584224",-1,"رومیزی ایکیا مدل KRUSTISTEL طرح‌دار/ سفید/ بژ روشن ۲۴۰*۱۴۵ سانتی‌متر","",""
"00582461",-1,"ساعت دیواری ایکیا مدل SYKOMORLONN سفید/ آبی ۳۰ سانتی‌متر","",""
"10570518",-1,"کاسه دکوری ایکیا مدل SILKESTRAD قهوه‌ای - قرمز ۱۸ سانتی‌متر","",""
"00570528",-1,"سینی شمع ایکیا مدل SILKESTRAD سبز روشن ۱۸ سانتی‌متر","",""
"70540482",-1,"ساعت رومیزی زنگ دار ایکیا مدل DEKAD سفید قطر ۱۰ سانتی‌متر","",""
"70395300",-1,"گیاه مصنوعی گلدانی ایکیا مدل FEJKA ساکولنت قطر ۹ سانتی‌متر","",""
"70491575",-1,"گیاه مصنوعی گلدانی ایکیا مدل FEJKA بنجامین قطر ۲۱ سانتی‌متر","",""
"80285909",-1,"گلدان و گل مصنوعی ایکیا مدل FEJKA ارکیده سفید قطر ۱۲ سانتی‌متر","",""
"80335773","برگ مصنوعی ایکیا مدل SMYCKA اکالیپتوس/سبز ارتفاع ۶۵ سانتی‌متر",10,16000000,384,"success"
"80409764",-1,"شاخه گل مصنوعی ایکیا مدل SMYCKA لیسیانتوس/صورتی تیره ارتفاع ۶۰ سانتی‌متر","",""
"80519767",-1,"گیاه مصنوعی گلدانی ایکیا مدل FEJKA ساکولنت قطر ۶ سانتی‌متر","",""
"80548185",-1,"گیاه مصنوعی گلدانی ایکیا مدل FEJKA نخل کنتیا قطر ۲۳ سانتی‌متر","",""
"40577467","آباژور ایستاده ۳ شاخه ایکیا مدل HEKTAR قهوه‌ای - قرمز",350,560000000,0,"success"
"60463686","ماهیتابه استیل با روکش نچسب برند ایکیا مدل MIDDAGSMAT قطر ۳۲ سانتی‌متر",80,128000000,0,"success"
"00463689","ماهیتابه استیل با روکش نچسب ایکیا مدل MIDDAGSMAT قطر ۲۸ سانتی‌متر",60,96000000,78,"success"
"50586777","باکس نظم دهنده ایکیا مدل BLADDRA خاکستری ۳۳*۳۸*۳۳ سانتی‌متر",40,60000000,0,"success"
"60591839","لیوان شیشه ای ایکیا مدل ANKEBLOMSTER شفاف ۲۵۰ میلی‌لیتر",0,0,708,"success"
"60581449",-1,"ست ۸ عددی همزن استیل نوشیدنی ایکیا مدل FROJDA","",""
"80581863",-1,"ست ۲ عددی سبد ایکیا مدل SNOPLOG درب‌دار/ جنس صنوبر","",""
"70581849",-1,"ست ۳تایی سبد ایکیا مدل SNOPLOG بامبو","",""
"70595436","نظم دهنده آشپزخانه ایکیا مدل VALVARDAD سفید ۱۲.۹*۹*۲۲.۵ سانتی‌متر",20,30000000,0,"success"
"20595434","جا صابون مایع ایکیا مدل VALVARDAD قهوه ای",10,15000000,81,"success"
"70590797",-1,"آینه ایکیا مدل LINDBYN قرمز ۶۰*۲۸ سانتی‌متر","",""
"70590448","آینه ایکیا مدل LINDBYN مشکی ۵۰ سانتی‌متر",80,132000000,64,"success"
"70588775",-1,"کیف حمل وسایل ایکیا مدل SKYNKE سفید/ چندرنگ ۳۶*۴۵ سانتی‌متر","",""
"70581444",-1,"چنگال استیل سالاد/ دسر ایکیا مدل FROJDA طول ۱۴ سانتی‌متر","",""
"70581321",-1,"دکوری ایکیا مدل FROJDA توپ دیسکو/ افکت کروم ۳۵ سانتی‌متر","",""
"20581408",-1,"سینی استیل ایکیا مدل FROJDA ابعاد ۱۴*۴۴ سانتی‌متر","",""
"20581385","لیوان آبمیوه شیشه ای ایکیا مدل FROJDA شفاف ۴تایی ۲۰۰ میلی‌لیتر",50,75000000,0,"success"
"20590785",-1,"پتو/ شال مبل ایکیا مدل GINSTSACKMAL سیاه/ سفید ۱۷۰*۱۳۰ سانتی‌متر","",""
"10581866",-1,"سبد حصیری ایکیا مدل HOKRUBBA قطر ۳۴ سانتی‌متر","",""
"29009566",-1,"فریم چوبی تختخواب ایکیا مدل TARVA ابعاد ۲۰۰*۱۲۰ سانتی‌متر","",""
"40598002",-1,"گلدان گیاه ایکیا مدل STILREN فیروزه ای تیره قطر ۱۵ سانتی‌متر","",""
"00597995",-1,"گلدان گیاه ایکیا مدل STILREN فیروزه ای تیره","",""
"90597991",-1,"گلدان ایکیا مدل STILREN فیروزه ای روشن ارتفاع ۱۲ سانتی‌متر","",""
"00591795","پتو/ شال مبل ایکیا مدل KLIPPOXEL نارنجی/ صورتی روشن ۱۷۰*۱۳۰ سانتی‌متر",100,160000000,7,"success"
"30584623",-1,"پتو/ شال مبل ایکیا مدل KLIPPOXEL آبی ۱۷۰*۱۳۰ سانتی‌متر","",""
"70584621","پتو/ شال مبل ایکیا مدل KLIPPOXEL رنگ متمایل به سفید ۱۷۰*۱۳۰ سانتی‌متر",100,160000000,43,"success"
"60573623","جعبه جواهرات ایکیا مدل HALSREM ابعاد ۲۱.۸*۳۲.۸ سانتی‌متر",110,165000000,34,"success"
"90574937",-1,"کاسه تزیینی پایه دار ایکیا مدل HACKPOPPEL قهوه ای عرض ۲۴ سانتی‌متر","",""
"00562104","باکس نظم دهنده کشو ایکیا مدل VISSLAAN خاکستری ۹*۳۱*۳۲ سانتی‌متر",70,112000000,13,"success"
"20562117","ست ۳ عددی نظم دهنده کشو ایکیا مدل VISSLAAN خاکستری",30,45000000,35,"success"
"00571698",-1,"گلدان و گیاه مصنوعی ایکیا مدل FEJKA نمونه sandalwood قرمز ۱۹ سانتی‌متر","",""
"50582557",-1,"دسته گل مصنوعی ایکیا مدل SMYCKA نارنجی/ زرد ۴۱ سانتی‌متر","",""
"10582564",-1,"تاج گل مصنوعی ایکیا مدل SMYCKA قهوه ای خشک شده ۴۵ سانتی‌متر","",""
"20409762",-1,"شاخه گل مصنوعی ایکیا مدل SMYCKA ژربرا/ قرمز ارتفاع ۵۰ سانتی‌متر","",""
"00586355","گلدان و گیاه مصنوعی ایکیا مدل FEJKA اسطوخودوس",60,90000000,0,"success"
"30578071",-1,"گلدان و گیاه مصنوعی ایکیا مدل FEJKA پرنده بهشتی/ ۲۳ سانتی‌متر","",""
"00542413",-1,"نورافکن LED گیره ای ایکیا مدل TAGVIRKE مشکی/ باتری خور","",""
"30509558",-1,"شید آباژور ایکیا مدل SKOTTORP خاکستری عرض ۳۳ سانتی‌متر","",""
"00509545",-1,"شید آباژور ایکیا مدل SKOTTORP خاکستری عرض ۱۹ سانتی‌متر","",""
"00541531","آباژور ایستاده ایکیا مدل OKENSAND سفید/ پایه چوب راش",250,400000000,1,"success"
"00533437",-1,"آباژور ایستاده ایکیا مدل  BYGGKORN مشکی/ سفید","",""
"30559261","آباژور ایستاده ایکیا مدل KINNAHULT سفید ۱۵۰ سانتی‌متر",190,313500000,0,"success"
